chart_id	stored_title	stored_authors	checked_field	checked_value	flag	resolved_paper_id	resolved_title	title_similarity	has_abstract
synthetic_positive_autoregulation	Regulatory dynamics of synthetic gene networks with positive feedback	Maeda YT, Sano M	pmid	16701695	OK	pubmed_16701695	Regulatory dynamics of synthetic gene networks with positive feedback.	1.0	True
synthetic_protease_and_gate	A modular and extensible RNA-based gene-regulatory platform for engineering cellular function	Win MN, Smolke CD	doi	10.1073/pnas.0703961104	NOT_FOUND				
synthetic_protease_and_gate	A modular and extensible RNA-based gene-regulatory platform for engineering cellular function	Win MN, Smolke CD	pmid	17715057	TITLE_MISMATCH	pubmed_17715057	Searching for species in haloarchaea.	0.264	True
synthetic_recombinase_counter	Synthetic gene networks that count	Friedland AE, Lu TK, Wang X, Shi D, Church G, Collins JJ	doi	10.1126/science.1172005	OK	pubmed_19478183	Synthetic gene networks that count.	1.0	True
synthetic_recombinase_counter	Synthetic gene networks that count	Friedland AE, Lu TK, Wang X, Shi D, Church G, Collins JJ	pmid	19478183	OK	pubmed_19478183	Synthetic gene networks that count.	1.0	True
synthetic_recombinase_counter	Synthetic recombinase-based state machines in living cells	Roquet N, Soleimany AP, Ferris AC, Aaronson S, Lu TK	doi	10.1126/science.aad8559	OK	pubmed_27463678	Synthetic recombinase-based state machines in living cells.	1.0	True
synthetic_recombinase_counter	Synthetic recombinase-based state machines in living cells	Roquet N, Soleimany AP, Ferris AC, Aaronson S, Lu TK	pmid	27463678	OK	pubmed_27463678	Synthetic recombinase-based state machines in living cells.	1.0	True
synthetic_repressilator	A synthetic oscillatory network of transcriptional regulators	Elowitz MB, Leibler S	doi	10.1038/35002125	OK	pubmed_10659856	A synthetic oscillatory network of transcriptional regulators.	1.0	True
synthetic_repressilator	A synthetic oscillatory network of transcriptional regulators	Elowitz MB, Leibler S	pmid	10659856	OK	pubmed_10659856	A synthetic oscillatory network of transcriptional regulators.	1.0	True
synthetic_rna_attenuator	Versatile RNA-sensing transcriptional regulators for engineering genetic networks	Lucks JB, Qi L, Mutalik VK, Wang D, Arkin AP	doi	10.1073/pnas.1015741108	OK	pubmed_21555549	Versatile RNA-sensing transcriptional regulators for engineering genetic networks.	1.0	True
synthetic_rna_attenuator	Versatile RNA-sensing transcriptional regulators for engineering genetic networks	Lucks JB, Qi L, Mutalik VK, Wang D, Arkin AP	pmid	21555549	OK	pubmed_21555549	Versatile RNA-sensing transcriptional regulators for engineering genetic networks.	1.0	True
synthetic_sender_receiver_qs	A synthetic multicellular system for programmed pattern formation	Basu S, Gerchman Y, Collins CH, Arnold FH, Weiss R	doi	10.1038/nature03461	OK	pubmed_15858574	A synthetic multicellular system for programmed pattern formation.	1.0	True
synthetic_sender_receiver_qs	A synthetic multicellular system for programmed pattern formation	Basu S, Gerchman Y, Collins CH, Arnold FH, Weiss R	pmid	15858574	OK	pubmed_15858574	A synthetic multicellular system for programmed pattern formation.	1.0	True
synthetic_stricker_oscillator	A fast, robust and tunable synthetic gene oscillator	Stricker J, Cookson S, Bennett MR, Mather WH, Tsimring LS, Hasty J	doi	10.1038/nature07389	OK	pubmed_18971928	A fast, robust and tunable synthetic gene oscillator.	1.0	True
synthetic_stricker_oscillator	A fast, robust and tunable synthetic gene oscillator	Stricker J, Cookson S, Bennett MR, Mather WH, Tsimring LS, Hasty J	pmid	18971928	OK	pubmed_18971928	A fast, robust and tunable synthetic gene oscillator.	1.0	True
synthetic_synchronized_qs_oscillator	A synchronized quorum of genetic clocks	Danino T, Mondragón-Palomino O, Tsimring L, Hasty J	doi	10.1038/nature08753	OK	pubmed_20090747	A synchronized quorum of genetic clocks.	1.0	True
synthetic_synchronized_qs_oscillator	A synchronized quorum of genetic clocks	Danino T, Mondragón-Palomino O, Tsimring L, Hasty J	pmid	20090747	OK	pubmed_20090747	A synchronized quorum of genetic clocks.	1.0	True
synthetic_theophylline_riboswitch	Genetic screens and selections for small molecules based on a synthetic riboswitch that activates protein translation	Desai SK, Gallivan JP	doi	10.1021/ja048634j	NOT_FOUND				
synthetic_theophylline_riboswitch	Genetic screens and selections for small molecules based on a synthetic riboswitch that activates protein translation	Desai SK, Gallivan JP	pmid	15479073	TITLE_MISMATCH	pubmed_15479073	Multiple areas of magnetic bistability in the topological ferrimagnet [Co3(NC5H3(CO2)2-2,5)2(mu3-OH)2(OH2)2].	0.206	True
synthetic_three_input_and	Genetic programs constructed from layered logic gates in single cells	Moon TS, Lou C, Tamsir A, Stanton BC, Voigt CA	doi	10.1038/nature11516	OK	pubmed_23041931	Genetic programs constructed from layered logic gates in single cells.	1.0	True
synthetic_three_input_and	Genetic programs constructed from layered logic gates in single cells	Moon TS, Lou C, Tamsir A, Stanton BC, Voigt CA	pmid	23041931	OK	pubmed_23041931	Genetic programs constructed from layered logic gates in single cells.	1.0	True
synthetic_toehold_riboregulator	Toehold switches: de-novo-designed regulators of gene expression	Green AA, Silver PA, Collins JJ, Yin P	doi	10.1016/j.cell.2014.10.002	OK	pubmed_25417166	Toehold switches: de-novo-designed regulators of gene expression.	1.0	True
synthetic_toehold_riboregulator	Toehold switches: de-novo-designed regulators of gene expression	Green AA, Silver PA, Collins JJ, Yin P	pmid	25417166	OK	pubmed_25417166	Toehold switches: de-novo-designed regulators of gene expression.	1.0	True
synthetic_toggle_switch	Construction of a genetic toggle switch in Escherichia coli	Gardner TS, Cantor CR, Collins JJ	doi	10.1038/35002131	OK	pubmed_10659857	Construction of a genetic toggle switch in Escherichia coli.	1.0	True
synthetic_toggle_switch	Construction of a genetic toggle switch in Escherichia coli	Gardner TS, Cantor CR, Collins JJ	pmid	10659857	OK	pubmed_10659857	Construction of a genetic toggle switch in Escherichia coli.	1.0	True
synthetic_xor_gate	Amplifying genetic logic gates	Bonnet J, Yin P, Ortiz ME, Subsoontorn P, Endy D	doi	10.1126/science.1232758	OK	pubmed_23539178	Amplifying genetic logic gates.	1.0	True
synthetic_xor_gate	Amplifying genetic logic gates	Bonnet J, Yin P, Ortiz ME, Subsoontorn P, Endy D	pmid	23539178	OK	pubmed_23539178	Amplifying genetic logic gates.	1.0	True
yeast_autophagy	Autophagy genes in biology and disease	Levine B			NO_IDENTIFIERS				
yeast_autophagy	The role of Atg proteins in autophagosome formation	Mizushima N, Yoshimori T, Ohsumi Y	doi	10.1146/annurev-cellbio-092910-154005	OK	pubmed_21801009	The role of Atg proteins in autophagosome formation.	1.0	True
yeast_autophagy	The role of Atg proteins in autophagosome formation	Mizushima N, Yoshimori T, Ohsumi Y	pmid	21801009	OK	pubmed_21801009	The role of Atg proteins in autophagosome formation.	1.0	True
yeast_autophagy	The molecular machinery of autophagy: unanswered questions	Xie Z			NO_IDENTIFIERS				
yeast_autophagy	Autophagy in yeast demonstrated with proteinase-deficient mutants and conditions for its induction	Takeshige K, Baba M, Tsuboi S, Noda T, Ohsumi Y	doi	10.1083/jcb.119.2.301	OK	pubmed_1400575	Autophagy in yeast demonstrated with proteinase-deficient mutants and conditions for its induction.	1.0	True
yeast_autophagy	Autophagy in yeast demonstrated with proteinase-deficient mutants and conditions for its induction	Takeshige K, Baba M, Tsuboi S, Noda T, Ohsumi Y	pmid	1400575	OK	pubmed_1400575	Autophagy in yeast demonstrated with proteinase-deficient mutants and conditions for its induction.	1.0	True
yeast_cell_cycle_control	Cyclins and cell cycle checkpoints	Nurse P			NO_IDENTIFIERS				
yeast_cell_cycle_control	Control of the eukaryotic cell cycle by MAP kinase signaling pathways	Qi M, Elion EA			NO_IDENTIFIERS				
yeast_cell_cycle_control	Cyclin-dependent kinases: engines, clocks, and microprocessors	Morgan DO	doi	10.1146/annurev.cellbio.13.1.261	OK	pubmed_9442875	Cyclin-dependent kinases: engines, clocks, and microprocessors.	1.0	True
yeast_cell_cycle_control	Cyclin-dependent kinases: engines, clocks, and microprocessors	Morgan DO	pmid	9442875	OK	pubmed_9442875	Cyclin-dependent kinases: engines, clocks, and microprocessors.	1.0	True
yeast_cell_cycle_control	The anaphase promoting complex/cyclosome: a machine designed to destroy	Peters JM	doi	10.1038/nrm1988	OK	pubmed_16896351	The anaphase promoting complex/cyclosome: a machine designed to destroy.	1.0	True
yeast_cell_cycle_control	The anaphase promoting complex/cyclosome: a machine designed to destroy	Peters JM	pmid	16896351	OK	pubmed_16896351	The anaphase promoting complex/cyclosome: a machine designed to destroy.	1.0	True
yeast_cell_cycle_control	The spindle-assembly checkpoint in space and time	Musacchio A, Salmon ED	doi	10.1038/nrm2163	OK	pubmed_17426725	The spindle-assembly checkpoint in space and time.	1.0	True
yeast_cell_cycle_control	The spindle-assembly checkpoint in space and time	Musacchio A, Salmon ED	pmid	17426725	OK	pubmed_17426725	The spindle-assembly checkpoint in space and time.	1.0	True
yeast_cell_wall_integrity	Cell wall integrity signaling in Saccharomyces cerevisiae.	Levin DE	doi	10.1128/mmbr.69.2.262-291.2005	OK	pubmed_15944456	Cell wall integrity signaling in Saccharomyces cerevisiae.	1.0	True
yeast_cell_wall_integrity	Cell wall integrity signaling in Saccharomyces cerevisiae.	Levin DE	pmid	15944456	OK	pubmed_15944456	Cell wall integrity signaling in Saccharomyces cerevisiae.	1.0	True
yeast_chromatin_silencing	The establishment, inheritance, and function of silenced chromatin in Saccharomyces cerevisiae.	Rusche LN, Kirchmaier AL, Rine J	doi	10.1146/annurev.biochem.72.121801.161547	OK	pubmed_12676793	The establishment, inheritance, and function of silenced chromatin in Saccharomyces cerevisiae.	1.0	True
yeast_chromatin_silencing	The establishment, inheritance, and function of silenced chromatin in Saccharomyces cerevisiae.	Rusche LN, Kirchmaier AL, Rine J	pmid	12676793	OK	pubmed_12676793	The establishment, inheritance, and function of silenced chromatin in Saccharomyces cerevisiae.	1.0	True
yeast_er_stress_response	Signalling pathways in the unfolded protein response: development from yeast to mammals.	Mori K	doi	10.1093/jb/mvp166	OK	pubmed_19861400	Signalling pathways in the unfolded protein response: development from yeast to mammals.	1.0	True
yeast_er_stress_response	Signalling pathways in the unfolded protein response: development from yeast to mammals.	Mori K	pmid	19861400	OK	pubmed_19861400	Signalling pathways in the unfolded protein response: development from yeast to mammals.	1.0	True
yeast_gal_bistable_switch	Enhancement of cellular memory by reducing stochastic transitions	Acar M, Becskei A, van Oudenaarden A	doi	10.1038/nature03524	OK	pubmed_15889097	Enhancement of cellular memory by reducing stochastic transitions.	1.0	True
yeast_gal_bistable_switch	Enhancement of cellular memory by reducing stochastic transitions	Acar M, Becskei A, van Oudenaarden A	pmid	15889097	OK	pubmed_15889097	Enhancement of cellular memory by reducing stochastic transitions.	1.0	True
yeast_gal_regulation	Multiple mechanisms provide rapid and stringent glucose repression of GAL gene expression in Saccharomyces cerevisiae	Johnston M, Flick JS, Pexton T	doi	10.1128/mcb.14.6.3834	OK	crossref_10.1128_mcb.14.6.3834	Multiple mechanisms provide rapid and stringent glucose repression of GAL gene expression in Saccharomyces cerevisiae.	1.0	True
yeast_gal_regulation	Multiple mechanisms provide rapid and stringent glucose repression of GAL gene expression in Saccharomyces cerevisiae	Johnston M, Flick JS, Pexton T	pmid	8196626	OK	pubmed_8196626	Multiple mechanisms provide rapid and stringent glucose repression of GAL gene expression in Saccharomyces cerevisiae.	1.0	True
yeast_gal_regulation	Transcriptional regulation in the yeast GAL gene family: a complex genetic network	Lohr D, Venkov P, Zlatanova J	doi	10.1096/fasebj.9.9.7601342	OK	pubmed_7601342	Transcriptional regulation in the yeast GAL gene family: a complex genetic network.	1.0	True
yeast_gal_regulation	Transcriptional regulation in the yeast GAL gene family: a complex genetic network	Lohr D, Venkov P, Zlatanova J	pmid	7601342	OK	pubmed_7601342	Transcriptional regulation in the yeast GAL gene family: a complex genetic network.	1.0	True
yeast_gal_regulation	The yeast galactose genetic switch is mediated by the formation of a Gal4p-Gal80p-Gal3p complex	Platt A, Reece RJ	doi	10.1093/emboj/17.14.4086	OK	pubmed_9670023	The yeast galactose genetic switch is mediated by the formation of a Gal4p-Gal80p-Gal3p complex.	1.0	True
yeast_gal_regulation	The yeast galactose genetic switch is mediated by the formation of a Gal4p-Gal80p-Gal3p complex	Platt A, Reece RJ	pmid	9670023	OK	pubmed_9670023	The yeast galactose genetic switch is mediated by the formation of a Gal4p-Gal80p-Gal3p complex.	1.0	True
yeast_gal_regulation	Galactose metabolism in yeast - structure and regulation of the Leloir pathway enzymes and the genes encoding them	Sellick CA, Campbell RN, Reece RJ	doi	10.1016/S1937-6448(08)01003-4	NOT_FOUND				
yeast_gal_regulation	Galactose metabolism in yeast - structure and regulation of the Leloir pathway enzymes and the genes encoding them	Sellick CA, Campbell RN, Reece RJ	pmid	18779058	OK	pubmed_18779058	Galactose metabolism in yeast-structure and regulation of the leloir pathway enzymes and the genes encoding them.	1.0	True
yeast_gcn4_starvation	Translational control by the eIF2α kinase GCN2	Hinnebusch AG			NO_IDENTIFIERS				
yeast_glycolysis	Evolution of glycolysis	Fothergill-Gilmore LA, Michels PA	doi	10.1016/0079-6107(93)90001-z	NO_ABSTRACT	pubmed_8426905	Evolution of glycolysis.	1.0	False
yeast_glycolysis	Evolution of glycolysis	Fothergill-Gilmore LA, Michels PA	pmid	8426905	NO_ABSTRACT	pubmed_8426905	Evolution of glycolysis.	1.0	False
yeast_glycolysis	Catabolite repression mutants of yeast	Gancedo JM, Gancedo C			NO_IDENTIFIERS				
yeast_glycolysis	The molecular genetics of hexose transport in yeasts	Boles E, Hollenberg CP	doi	10.1111/j.1574-6976.1997.tb00346.x	OK	pubmed_9299703	The molecular genetics of hexose transport in yeasts.	1.0	True
yeast_glycolysis	The molecular genetics of hexose transport in yeasts	Boles E, Hollenberg CP	pmid	9299703	OK	pubmed_9299703	The molecular genetics of hexose transport in yeasts.	1.0	True
yeast_glycolysis	The Warburg and Crabtree effects: On the origin of cancer cell energy metabolism and of yeast glucose repression	Diaz-Ruiz R, Rigoulet M, Devin A	doi	10.1016/j.bbabio.2010.08.010	OK	pubmed_20804724	The Warburg and Crabtree effects: On the origin of cancer cell energy metabolism and of yeast glucose repression.	1.0	True
yeast_glycolysis	The Warburg and Crabtree effects: On the origin of cancer cell energy metabolism and of yeast glucose repression	Diaz-Ruiz R, Rigoulet M, Devin A	pmid	20804724	OK	pubmed_20804724	The Warburg and Crabtree effects: On the origin of cancer cell energy metabolism and of yeast glucose repression.	1.0	True
yeast_heat_shock_response	Cytosolic proteostasis through importing of misfolded proteins into mitochondria.	Ruan L	doi	10.1038/nature21695	OK	pubmed_28241148	Cytosolic proteostasis through importing of misfolded proteins into mitochondria.	1.0	True
yeast_heat_shock_response	Cytosolic proteostasis through importing of misfolded proteins into mitochondria.	Ruan L	pmid	28241148	OK	pubmed_28241148	Cytosolic proteostasis through importing of misfolded proteins into mitochondria.	1.0	True
yeast_heat_shock_response	Stress-Triggered Phase Separation Is an Adaptive, Evolutionarily Tuned Response.	Riback JA	doi	10.1016/j.cell.2017.02.027	OK	pubmed_28283059	Stress-Triggered Phase Separation Is an Adaptive, Evolutionarily Tuned Response.	1.0	True
yeast_heat_shock_response	Stress-Triggered Phase Separation Is an Adaptive, Evolutionarily Tuned Response.	Riback JA	pmid	28283059	OK	pubmed_28283059	Stress-Triggered Phase Separation Is an Adaptive, Evolutionarily Tuned Response.	1.0	True
yeast_heat_shock_response	Glycerol 3-phosphate dehydrogenase regulates heat shock response in Saccharomyces cerevisiae.	Pallapati AR	doi	10.1016/j.bbamcr.2022.119238	OK	pubmed_35150808	Glycerol 3-phosphate dehydrogenase regulates heat shock response in Saccharomyces cerevisiae.	1.0	True
yeast_heat_shock_response	Glycerol 3-phosphate dehydrogenase regulates heat shock response in Saccharomyces cerevisiae.	Pallapati AR	pmid	35150808	OK	pubmed_35150808	Glycerol 3-phosphate dehydrogenase regulates heat shock response in Saccharomyces cerevisiae.	1.0	True
yeast_heat_shock_response	Stress Adaptation.	Brown AJP	doi	10.1128/microbiolspec.FUNK-0048-201610.1128/microbiolspec.funk-0048-2016	NOT_FOUND				
yeast_heat_shock_response	Stress Adaptation.	Brown AJP	pmid	28721857	OK	pubmed_28721857	Stress Adaptation.	1.0	True
yeast_hog_pathway	An osmosensing signal transduction pathway in yeast.	Brewster JL, de Valoir T, Dwyer ND, Winter E, Gustin MC	doi	10.1126/science.7681220	OK	pubmed_7681220	An osmosensing signal transduction pathway in yeast.	1.0	True
yeast_hog_pathway	An osmosensing signal transduction pathway in yeast.	Brewster JL, de Valoir T, Dwyer ND, Winter E, Gustin MC	pmid	7681220	OK	pubmed_7681220	An osmosensing signal transduction pathway in yeast.	1.0	True
yeast_hog_pathway	Two redundant transmembrane mechanisms participate in yeast osmotic stress sensing	Maeda T, Wurgler-Murphy SM, Saito H	doi	10.1083/jcb.123.6.1305	TITLE_MISMATCH	crossref_10.1083_jcb.123.6.1305	The erythropoietin receptor: its role in hematopoiesis and myeloproliferative diseases.	0.263	False
yeast_hog_pathway	Two redundant transmembrane mechanisms participate in yeast osmotic stress sensing	Maeda T, Wurgler-Murphy SM, Saito H	pmid	8294554	TITLE_MISMATCH	pubmed_8294554	Cytokine-gene expression in measles-infected adult human glial cells.	0.24	True
yeast_hog_pathway	Osmotic activation of the HOG MAPK pathway via Ste11p MAPKKK: scaffold role of Pbs2p MAPKK.	Posas F, Saito H	doi	10.1126/science.276.5319.1702	OK	pubmed_9180081	Osmotic activation of the HOG MAPK pathway via Ste11p MAPKKK: scaffold role of Pbs2p MAPKK.	1.0	True
yeast_hog_pathway	Osmotic activation of the HOG MAPK pathway via Ste11p MAPKKK: scaffold role of Pbs2p MAPKK.	Posas F, Saito H	pmid	9180081	OK	pubmed_9180081	Osmotic activation of the HOG MAPK pathway via Ste11p MAPKKK: scaffold role of Pbs2p MAPKK.	1.0	True
yeast_hog_pathway	Glycerol production in response to hyperosmotic stress involves the HOG pathway	Albertyn J, Hohmann S, Thevelein JM, Prior BA			NO_IDENTIFIERS				
yeast_mapk_mating	Regulation of G protein-initiated signal transduction in yeast: paradigms and principles.	Dohlman HG, Thorner JW	doi	10.1146/annurev.biochem.70.1.703	OK	pubmed_11395421	Regulation of G protein-initiated signal transduction in yeast: paradigms and principles.	1.0	True
yeast_mapk_mating	Regulation of G protein-initiated signal transduction in yeast: paradigms and principles.	Dohlman HG, Thorner JW	pmid	11395421	OK	pubmed_11395421	Regulation of G protein-initiated signal transduction in yeast: paradigms and principles.	1.0	True
yeast_mating_response	Pheromone signaling mechanisms in yeast: a prototypical sex machine	Dohlman HG	doi	10.1126/science.1062524	NOT_FOUND				
yeast_mating_response	Pheromone signaling mechanisms in yeast: a prototypical sex machine	Dohlman HG	pmid	11452122	TITLE_MISMATCH	pubmed_11452122	Production of polyunsaturated fatty acids by polyketide synthases in both prokaryotes and eukaryotes.	0.313	True
yeast_mating_response	The yeast pheromone response pathway: a paradigm for eukaryotic signal transduction	Bardwell L	doi	10.1002/yea.1134	TITLE_MISMATCH	crossref_10.1002_yea.1134	Characterization of <i>end4</i><sup>+</sup>, a gene required for endocytosis in <i>Schizosaccharomyces pombe</i>	0.251	True
yeast_mating_response	The yeast pheromone response pathway: a paradigm for eukaryotic signal transduction	Bardwell L	pmid	15300679	TITLE_MISMATCH	pubmed_15300679	Modelling the dynamics of the yeast pheromone pathway.	0.4	True
yeast_mating_response	Cell fusion during yeast mating requires high levels of a-factor mating pheromone	Brizzio V	doi	10.1083/jcb.135.6.1727	OK	crossref_10.1083_jcb.135.6.1727	Cell fusion during yeast mating requires high levels of a-factor mating pheromone.	1.0	True
yeast_mating_response	Cell fusion during yeast mating requires high levels of a-factor mating pheromone	Brizzio V	pmid	8655580	TITLE_MISMATCH	pubmed_8655580	Sequence and transmembrane topology of MEC-4, an ion channel subunit required for mechanotransduction in Caenorhabditis elegans.	0.309	True
yeast_mating_response	Mechanisms and regulation of mating-type switching in Saccharomyces cerevisiae	Haber JE			NO_IDENTIFIERS				
yeast_mating_type_switching	Life cycle of the budding yeast Saccharomyces cerevisiae	Herskowitz I	pmid	3070323	NO_ABSTRACT	pubmed_3070323	Life cycle of the budding yeast Saccharomyces cerevisiae.	1.0	False
yeast_mating_type_switching	Molecular analysis of a cell lineage.	Nasmyth K	doi	10.1038/302670a0	NO_ABSTRACT	crossref_10.1038_302670a0	Molecular analysis of a cell lineage	1.0	False
yeast_mating_type_switching	Molecular analysis of a cell lineage.	Nasmyth K	pmid	6339953	OK	pubmed_6339953	Molecular analysis of a cell lineage.	1.0	True
yeast_mating_type_switching	Mating-type genes and MAT switching in Saccharomyces cerevisiae	Haber JE	doi	10.1534/genetics.111.134577	OK	pubmed_22555442	Mating-type genes and MAT switching in Saccharomyces cerevisiae.	1.0	True
yeast_mating_type_switching	Mating-type genes and MAT switching in Saccharomyces cerevisiae	Haber JE	pmid	22555442	OK	pubmed_22555442	Mating-type genes and MAT switching in Saccharomyces cerevisiae.	1.0	True
yeast_mating_type_switching	Ordered recruitment of transcription and chromatin remodeling factors to a cell cycle- and developmentally regulated promoter	Cosma MP, Tanaka T, Nasmyth K	doi	10.1016/s0092-8674(00)80740-0	OK	pubmed_10319811	Ordered recruitment of transcription and chromatin remodeling factors to a cell cycle- and developmentally regulated promoter.	1.0	True
yeast_mating_type_switching	Ordered recruitment of transcription and chromatin remodeling factors to a cell cycle- and developmentally regulated promoter	Cosma MP, Tanaka T, Nasmyth K	pmid	10319811	OK	pubmed_10319811	Ordered recruitment of transcription and chromatin remodeling factors to a cell cycle- and developmentally regulated promoter.	1.0	True
yeast_meiosis_regulation	Meiosis and sporulation in Saccharomyces cerevisiae	Kupiec M, Byers B, Esposito RE, Mitchell AP			NO_IDENTIFIERS				
yeast_meiosis_regulation	Transcriptional regulation of meiosis in budding yeast	Kassir Y, Adir N, Boger-Nadjar E, Raviv NG, Rubin-Bejerano I, Sagee S, Shenhar G	doi	10.1016/s0074-7696(05)24004-4	NO_ABSTRACT	crossref_10.1016_s0074-7696(05)24004-4	Transcriptional regulation of meiosis in budding yeast	1.0	False
yeast_meiosis_regulation	Transcriptional regulation of meiosis in budding yeast	Kassir Y, Adir N, Boger-Nadjar E, Raviv NG, Rubin-Bejerano I, Sagee S, Shenhar G	pmid	12722949	TITLE_MISMATCH	pubmed_12722949	The apicoplast: a plastid in Plasmodium falciparum and other Apicomplexan parasites.	0.265	True
yeast_meiosis_regulation	Signal pathway integration in the switch from the mitotic cell cycle to meiosis in yeast	Honigberg SM, Purnapatre K	doi	10.1242/jcs.00460	OK	pubmed_12730290	Signal pathway integration in the switch from the mitotic cell cycle to meiosis in yeast.	1.0	True
yeast_meiosis_regulation	Signal pathway integration in the switch from the mitotic cell cycle to meiosis in yeast	Honigberg SM, Purnapatre K	pmid	12730developer	NOT_FOUND				
yeast_meiosis_regulation	Transcriptional regulation of meiosis in yeast	Vershon AK, Pierce M	doi	10.1016/s0955-0674(00)00104-6	NO_ABSTRACT	crossref_10.1016_s0955-0674(00)00104-6	Transcriptional regulation of meiosis in yeast	1.0	False
yeast_meiosis_regulation	Transcriptional regulation of meiosis in yeast	Vershon AK, Pierce M	pmid	10801461	TITLE_MISMATCH	pubmed_10801461	Nuclear transport and transcription.	0.321	True
yeast_mitochondrial_biogenesis	RTG1 and RTG2: two yeast genes required for a novel path of communication from mitochondria to the nucleus.	Liao X, Butow RA	doi	10.1016/0092-8674(93)90050-z	OK	pubmed_8422683	RTG1 and RTG2: two yeast genes required for a novel path of communication from mitochondria to the nucleus.	1.0	True
yeast_mitochondrial_biogenesis	RTG1 and RTG2: two yeast genes required for a novel path of communication from mitochondria to the nucleus.	Liao X, Butow RA	pmid	8422683	OK	pubmed_8422683	RTG1 and RTG2: two yeast genes required for a novel path of communication from mitochondria to the nucleus.	1.0	True
yeast_mitochondrial_import	Mitochondrial protein import: from proteomics to functional mechanisms	Wiedemann N	doi	10.1038/nrm.2017.71	TITLE_MISMATCH	pubmed_28875992	Fluorescence nanoscopy in cell biology.	0.206	True
yeast_mitochondrial_import	Mitochondrial protein import: from proteomics to functional mechanisms	Wiedemann N	pmid	28979213	NOT_FOUND				
yeast_mitochondrial_import	The protein import machinery of mitochondria-a regulatory hub in metabolism, stress, and disease	Pfanner N			NO_IDENTIFIERS				
yeast_mitochondrial_import	Mechanisms of mitochondrial protein import	Neupert W			NO_IDENTIFIERS				
yeast_mitochondrial_import	The mitochondrial protein import machinery	Endo T	doi	10.3390/biom5042107	NOT_FOUND				
yeast_mitochondrial_import	The mitochondrial protein import machinery	Endo T	pmid	26437435	TITLE_MISMATCH	pubmed_26437435	4-Hydroxy-nonenal-A Bioactive Lipid Peroxidation Product.	0.245	True
yeast_nitrogen_metabolism	Nitrogen catabolite repression in yeast	Cooper TG			NO_IDENTIFIERS				
yeast_osmotic_stress_response	Genome-Wide Transcriptional Response of Saccharomyces cerevisiae to Stress-Induced Perturbations.	Taymaz-Nikerel H	doi	10.3389/fbioe.2016.00017	OK	pubmed_26925399	Genome-Wide Transcriptional Response of Saccharomyces cerevisiae to Stress-Induced Perturbations.	1.0	True
yeast_osmotic_stress_response	Genome-Wide Transcriptional Response of Saccharomyces cerevisiae to Stress-Induced Perturbations.	Taymaz-Nikerel H	pmid	26925399	OK	pubmed_26925399	Genome-Wide Transcriptional Response of Saccharomyces cerevisiae to Stress-Induced Perturbations.	1.0	True
yeast_osmotic_stress_response	Intracellular localization of the proteasome in response to stress conditions.	Enenkel C	doi	10.1016/j.jbc.2022.102083	OK	pubmed_35636514	Intracellular localization of the proteasome in response to stress conditions.	1.0	True
yeast_osmotic_stress_response	Intracellular localization of the proteasome in response to stress conditions.	Enenkel C	pmid	35636514	OK	pubmed_35636514	Intracellular localization of the proteasome in response to stress conditions.	1.0	True
yeast_osmotic_stress_response	Yeast osmoregulation.	Hohmann S	pmid	17875410	OK	pubmed_17875410	Yeast osmoregulation.	1.0	True
yeast_osmotic_stress_response	Novel insights into the osmotic stress response of yeast.	Mager WH	pmid	12702273	OK	pubmed_12702273	Novel insights into the osmotic stress response of yeast.	1.0	True
yeast_oxidative_stress_response	Free radicals, reactive oxygen species, oxidative stress and its classification.	Lushchak VI	doi	10.1016/j.cbi.2014.10.016	OK	pubmed_25452175	Free radicals, reactive oxygen species, oxidative stress and its classification.	1.0	True
yeast_oxidative_stress_response	Free radicals, reactive oxygen species, oxidative stress and its classification.	Lushchak VI	pmid	25452175	OK	pubmed_25452175	Free radicals, reactive oxygen species, oxidative stress and its classification.	1.0	True
yeast_oxidative_stress_response	Involvement of Gtr1p in the oxidative stress response in yeast Saccharomyces cerevisiae.	Sekiguchi T	doi	10.1016/j.bbrc.2022.02.016	OK	pubmed_35158208	Involvement of Gtr1p in the oxidative stress response in yeast Saccharomyces cerevisiae.	1.0	True
yeast_oxidative_stress_response	Involvement of Gtr1p in the oxidative stress response in yeast Saccharomyces cerevisiae.	Sekiguchi T	pmid	35158208	OK	pubmed_35158208	Involvement of Gtr1p in the oxidative stress response in yeast Saccharomyces cerevisiae.	1.0	True
yeast_oxidative_stress_response	The response to heat shock and oxidative stress in Saccharomyces cerevisiae.	Morano KA	doi	10.1534/genetics.111.128033	OK	pubmed_22209905	The response to heat shock and oxidative stress in Saccharomyces cerevisiae.	1.0	True
yeast_oxidative_stress_response	The response to heat shock and oxidative stress in Saccharomyces cerevisiae.	Morano KA	pmid	22209905	OK	pubmed_22209905	The response to heat shock and oxidative stress in Saccharomyces cerevisiae.	1.0	True
yeast_oxidative_stress_response	Transcriptomic analysis of formic acid stress response in Saccharomyces cerevisiae.	Zeng L	doi	10.1007/s11274-021-03222-z	OK	pubmed_34989900	Transcriptomic analysis of formic acid stress response in Saccharomyces cerevisiae.	1.0	True
yeast_oxidative_stress_response	Transcriptomic analysis of formic acid stress response in Saccharomyces cerevisiae.	Zeng L	pmid	34989900	OK	pubmed_34989900	Transcriptomic analysis of formic acid stress response in Saccharomyces cerevisiae.	1.0	True
